epoch,epoch duration,loss,val_loss,accuracy,val_accuracy
0,0.0,0.01,0.01,0.0,0.0
1,6.785769701004028,0.002318993920371646,0.002760673051371294,68.75,71.69
2,6.580151557922363,0.0016742320287795294,0.00218456589123782,75.0,77.21
3,6.716495752334595,0.0012316956583942687,0.0021540003226083867,80.36,77.57
4,6.743521213531494,0.0013030349676098143,0.0014288893298191182,84.23,83.09
5,6.558717966079712,0.001103459813055538,0.0012254590059027953,86.9,87.13
6,6.660192489624023,0.001136705545442445,0.00116332368377377,86.9,86.4
7,6.574054479598999,0.001037254219963437,0.0011055701795746299,85.12,89.34
8,6.611992835998535,0.0011079528679450352,0.0011768501032801235,86.9,87.13
9,7.203425407409668,0.0008343995681830815,0.0010299410890130436,88.99,90.44
10,7.3208935260772705,0.0007429132238030434,0.0010049203958581476,89.58,89.71
11,7.282058954238892,0.000804000933255468,0.0009812305078786962,88.1,90.44
12,7.2433998584747314,0.0007366583283458437,0.000959977726725971,90.77,88.97
13,7.295293569564819,0.0010088859569458734,0.0009154903099817388,89.58,91.54
14,7.3074421882629395,0.0008398022147871199,0.0009321333730922026,88.1,90.07
15,7.148409843444824,0.0008720031806400844,0.0009862480356412776,89.58,90.07
16,7.3413004875183105,0.000834238405028979,0.0007954417344401864,90.48,90.07
17,7.2577314376831055,0.0007077887920396668,0.0008708804517107852,92.26,90.81
18,7.490847587585449,0.0008824491607291358,0.0008267037680043894,89.58,91.91
19,7.3775036334991455,0.0006904516014314833,0.0008731480030452504,92.56,90.44
20,7.397917985916138,0.0007766317576169968,0.0007410739712855395,89.58,91.91
21,7.421852350234985,0.000847413603748594,0.000770853941931444,88.99,91.91
22,7.5882887840271,0.0009517165876570202,0.0008656508563195958,89.29,91.91
23,7.392334699630737,0.0007060391030141286,0.0008679868872551357,91.37,90.81
24,7.331684350967407,0.0008516183034295128,0.0007678353611160727,91.07,91.18
25,7.324228048324585,0.0008069845359949838,0.0008492730557918549,91.07,91.18
26,7.238217353820801,0.0006048577793297314,0.0007063335026888287,91.96,92.28
27,7.322109699249268,0.000707536314924558,0.000597121358356055,88.99,92.65
28,7.348447322845459,0.0008896726760126295,0.0007215519709622159,86.61,92.28
29,7.414189577102661,0.000834946476277851,0.0007495933814960368,89.88,90.07
30,7.505046129226685,0.000821144985301154,0.0008367033237043549,89.88,93.01
31,7.46120548248291,0.0007900592117082505,0.0007272977929781465,89.88,91.91
32,7.43132472038269,0.0006759418174624443,0.0009181103395188556,91.07,90.07
33,7.433812856674194,0.0006838409850994746,0.0007358208189115805,92.26,92.28
34,7.367008924484253,0.0006061938280860583,0.0006391013808110181,92.26,93.01
35,7.454124212265015,0.0006014439942581313,0.000631850870216594,93.15,93.01
36,7.500576496124268,0.0007269723074776786,0.000743728514541598,91.07,89.34
37,7.2952845096588135,0.0007358167231792496,0.0007453892270431799,89.88,92.65
38,7.44531774520874,0.0005388661243376278,0.0007531179991715095,94.64,91.18
39,7.580386400222778,0.0005444375620711417,0.0007936627987553092,93.15,90.81
40,7.469135999679565,0.00044680244865871613,0.0006803247858496273,94.35,94.49
41,7.257837295532227,0.0005555663346534683,0.0007522214642342399,94.64,91.54
42,7.295756578445435,0.00045414472974482037,0.0005789598559632021,94.05,93.75
43,7.452319622039795,0.000669083646720364,0.0007220901658429819,92.56,92.65
44,7.4344213008880615,0.0006018704069512231,0.0005448531249866766,91.37,93.75
45,7.375071048736572,0.0006747577073318618,0.0005212123231852756,91.67,93.38
46,7.4192588329315186,0.0005040292051576433,0.0005771043874761637,92.86,93.75
47,7.356779336929321,0.0005611960022222428,0.0006649152868810822,92.86,92.28
48,7.51061749458313,0.00043460026028610413,0.0005410189795143464,94.94,94.85
49,7.2096076011657715,0.0006554110330485162,0.000636603738016942,89.88,94.49
50,7.292785406112671,0.00048750834096045724,0.0006236211013268022,95.24,93.01
51,7.20055079460144,0.0005756707063743047,0.000504627385560204,93.15,94.85
52,7.265702724456787,0.000534808174485252,0.0004954004988950841,93.15,94.12
53,7.33848762512207,0.0004776800938305401,0.0005547691903570119,94.05,95.22
54,7.334071159362793,0.0005720503007372221,0.00048020827200482874,92.86,93.75
55,7.210566759109497,0.000545114367490723,0.00048153365359586826,92.86,94.12
56,7.330564022064209,0.0005944114887998218,0.000578018617542351,93.75,92.65
57,7.37668776512146,0.0005337497929022426,0.0005545394275994861,93.15,94.49
58,7.356496095657349,0.00048244593753701164,0.0005146680290208143,95.83,94.49
59,7.511446952819824,0.0004325570272547858,0.00048462854807867725,94.05,94.12
60,7.1675496101379395,0.0004419403239375069,0.0005189716158544316,94.64,94.12
61,7.2632973194122314,0.00045047904409113384,0.00048109982162714005,94.35,94.12
62,7.269225358963013,0.0005750556786855062,0.000484562643310603,91.96,94.49
63,7.321158170700073,0.000389339712758859,0.00048367832513416517,95.24,95.96
64,7.259400367736816,0.00048384292139893486,0.00042540056850103774,94.94,94.85
65,7.366897821426392,0.0003695866713921229,0.00046996306627988815,94.64,94.12
66,7.271711587905884,0.0005397572669954527,0.0004962781334624571,94.64,95.22
67,7.050603151321411,0.0003505981793361051,0.00043549385907895425,95.83,96.32
68,7.271591663360596,0.00041140722376959663,0.0005096605266718304,94.35,95.22
69,7.1631996631622314,0.0005397218323889233,0.000407368821256301,93.75,95.59
70,7.3149027824401855,0.0004183524509980565,0.00046765322194379917,94.35,95.22
71,7.262303590774536,0.00047698838724976494,0.0003954799407545258,93.15,95.96
72,7.325251340866089,0.0002446290371673448,0.0004241565132842344,97.62,95.22
73,7.449566602706909,0.0003591170756235009,0.0004054496667402632,94.35,96.69
74,7.246355772018433,0.0004943298353325753,0.0003677952541586231,93.15,96.69
75,7.200525283813477,0.0003555035662083399,0.00039436862639644565,96.13,97.43
76,7.265098333358765,0.0003921357648713248,0.00040735175613971315,96.13,97.06
77,7.396047353744507,0.00031369241575400036,0.0003856115919702193,96.13,97.06
78,7.159781455993652,0.0002712684106968698,0.00046887330930022635,96.73,95.96
79,7.2721192836761475,0.00022151387695755278,0.0004396622671800501,96.73,94.85
80,7.229479074478149,0.0002957590234776338,0.00042429004850633005,96.13,96.32
81,7.21613073348999,0.0002119352686263266,0.0004120756707647268,97.32,95.96
82,7.178164005279541,0.00035845341959169934,0.00041220222106751273,94.35,97.06
83,7.4349119663238525,0.00023169764539315586,0.0003600966678384472,97.32,97.43
84,7.318638324737549,0.0004006753276501383,0.0004461260293336476,94.94,95.22
85,7.252503395080566,0.00030872709162178493,0.00042851206243914715,95.54,95.96
86,7.249513149261475,0.00024470391993721324,0.00041561034124563723,96.73,95.96
87,7.555542230606079,0.0003574085643603688,0.0004199653973474222,95.83,95.59
88,7.389585733413696,0.00036338532698296363,0.00042717901113278726,95.24,95.59
89,7.252480983734131,0.00048255290658701035,0.0004098204457584549,94.35,97.06
90,7.260576963424683,0.0002903356882078307,0.00040655164048075676,95.24,97.06
91,7.199253559112549,0.0002497820227983452,0.0004953602328896523,97.02,95.22
92,7.400752544403076,0.0002938196107390381,0.00048185172764693987,95.54,95.22
93,7.295232534408569,0.00032905016892722676,0.00048083806519999225,95.24,94.85
94,7.405322551727295,0.0003473487061758836,0.0005348752088406507,95.54,94.85
95,7.263810396194458,0.00029617827385663986,0.0004356445142013185,96.13,96.32
96,7.311713933944702,0.0003958218952729588,0.00042054692611974827,94.35,96.69
97,7.339841604232788,0.00038380193568411327,0.00045151044340694654,94.94,94.49
