epoch,epoch duration,loss,val_loss,accuracy,val_accuracy
0,0.0,0.01,0.01,0.0,0.0
1,15.064514636993408,0.0024559765699363892,0.004200512872022741,69.35,59.19
2,15.332581996917725,0.0019464256862799327,0.002237247412695604,74.11,76.1
3,15.115559101104736,0.0015283723672231038,0.002453346243676017,82.14,77.57
4,15.383421182632446,0.001350352718006997,0.0018773633329307333,85.12,81.99
5,15.391167402267456,0.0014867820732650302,0.0015327358508811278,81.25,83.09
6,15.429905414581299,0.001553149095603398,0.0017850431887542501,82.14,82.35
7,15.50179672241211,0.0011041343566917238,0.0014295789467937807,84.23,84.19
8,15.187509298324585,0.0010813047133740924,0.0011597047833835378,86.31,87.5
9,15.477675914764404,0.0011759493499994278,0.0011555877897669287,85.12,86.76
10,15.331139326095581,0.000990910366887138,0.0011786573073443245,87.8,87.87
11,15.49567437171936,0.0010382780539137976,0.001061152557239813,87.8,88.97
12,15.575239896774292,0.0010986818621555965,0.0012319861527751474,85.71,88.24
13,15.36443281173706,0.0008732348325706663,0.0009726673802908729,89.88,90.07
14,15.651498794555664,0.0011698459940297262,0.0011859968962038264,85.12,88.6
15,15.756629705429077,0.000881691507640339,0.0009522814961040721,89.58,89.71
16,15.716888904571533,0.0008196862680571419,0.0009658328969688976,90.77,90.81
17,15.488511800765991,0.0011008393374227342,0.000927651410593706,87.2,88.6
18,15.738856792449951,0.0008811642903657187,0.0008480874273706885,90.77,91.54
19,15.387789726257324,0.0010830230478729521,0.0009176526766489534,86.31,89.71
20,15.789137601852417,0.000793302697794778,0.0007304287351229612,91.07,92.65
21,15.394646406173706,0.0010007366183258238,0.0008310147506349227,86.9,92.65
22,15.639304637908936,0.0009277667850255966,0.0009351758395924288,87.5,88.97
23,15.633203029632568,0.000830469032128652,0.0008615274530123262,89.58,90.07
24,15.521214246749878,0.0010357354545877094,0.0006597239304991329,88.1,91.18
25,15.525964260101318,0.0008840643401656832,0.0010228433153208565,88.39,90.44
26,15.598280429840088,0.0007421193821799187,0.0008570532697965117,90.18,91.54
27,15.510642290115356,0.0008895922274816604,0.000862038365620024,88.69,90.07
28,15.201085567474365,0.000828019387665249,0.0007823964252191432,90.48,92.28
29,15.556313753128052,0.0005991956928656215,0.0006954504505676381,92.56,93.01
30,15.239978790283203,0.0007766032857554299,0.0007989135406473104,91.96,91.54
31,15.55414628982544,0.0007223521492310933,0.0007488786735955407,90.77,91.54
32,15.577032327651978,0.0007459454770599093,0.0009149080142378807,90.48,90.81
33,15.483098268508911,0.0008489945459933508,0.0010308949824641732,90.48,90.44
34,15.651852369308472,0.0006815094855569658,0.0008621041060370557,92.56,90.07
35,15.420706987380981,0.0010269334805863245,0.0007429614334422,86.9,91.54
36,15.419724225997925,0.0009235101973726636,0.000830438919365406,89.29,92.28
37,15.151039123535156,0.0007251801324032602,0.000838412410196136,90.48,90.44
38,15.658912420272827,0.0007401627621480397,0.0008008635657675126,90.48,91.91
39,15.42376708984375,0.0007113788631700334,0.0007887962548171773,90.48,91.54
40,15.559250593185425,0.0007687627027432123,0.0007400802500984248,90.18,92.28
41,15.461036205291748,0.0006707947967307908,0.0006714934921439956,89.58,92.65
42,15.560470342636108,0.0005586795242769378,0.0006723610465140903,93.45,93.01
43,15.541449546813965,0.0008533395649421783,0.0008185520658598226,90.18,91.54
44,15.504747152328491,0.000628359748848847,0.0007718537441071342,91.96,91.91
45,15.505501508712769,0.0007896947541407176,0.0008162343326736899,89.88,90.44
46,14.056349992752075,0.0006103032224235081,0.0007178031236809842,91.96,91.54
47,13.92232060432434,0.000644394950497718,0.0007930649444460869,92.56,90.07
48,13.986879825592041,0.0006577737984203157,0.0008357692619456965,91.37,91.18
49,14.035696983337402,0.000742738756040732,0.000681087319903514,90.18,92.65
50,13.881329536437988,0.000707925164273807,0.000700775533914566,91.07,94.12
51,13.973047733306885,0.0007177702639074553,0.0007023856810787145,89.88,92.28
52,14.070035696029663,0.0006811848531166712,0.0006205177701571409,90.48,93.75
53,14.181309700012207,0.0005508617808421453,0.0006983288947273703,93.15,91.54
54,14.373438596725464,0.0006542451058824857,0.0007957456195179154,92.26,91.54
55,14.111421823501587,0.0005885679718284379,0.0007760100176229197,91.37,93.01
56,14.178268671035767,0.0006368190848401614,0.0007715314517126364,92.86,91.54
57,13.918573379516602,0.0004761522813212304,0.000785344115951482,95.54,92.28
58,14.128710746765137,0.0005580324768310501,0.0006214407108285848,92.86,91.54
59,14.076447486877441,0.0004909240773745946,0.0007897847715546103,94.05,91.54
60,13.843066692352295,0.0004590781671660287,0.0007294861818937695,95.24,90.81
61,13.872833967208862,0.0006333861411327408,0.0007143565179670558,93.45,91.91
62,13.840118169784546,0.0004411908310084116,0.0007015821140478639,94.64,91.18
63,13.809247493743896,0.0007972366930473418,0.0007190978811944232,90.18,91.91
64,15.506155729293823,0.00047877741356690723,0.0007240484085153131,94.05,93.38
65,15.341367483139038,0.00046407999027343026,0.0007652402033700663,93.45,91.18
66,15.775102853775024,0.0004827291926457768,0.0007148597608594334,95.24,92.65
67,15.552457809448242,0.0005766086369043304,0.0007152671870939872,92.56,93.01
68,15.601794004440308,0.0004406327470427468,0.0006583088680225261,94.05,92.65
69,15.729535818099976,0.0005674476602247783,0.0006809242288855946,94.05,92.28
70,15.56855058670044,0.00043459174533685047,0.0006040095844689538,94.64,91.91
71,15.777241706848145,0.0005221016527641387,0.0006699834347647779,92.56,94.12
