epoch,epoch duration,loss,val_loss,accuracy,val_accuracy
0,0.0,0.01,0.01,0.0,0.0
1,6.707825422286987,0.0014030526259115764,0.0016836623716003755,80.95,82.35
2,6.621150732040405,0.0012392038035960425,0.0014084234614582622,88.1,84.56
3,6.907953262329102,0.0011637212619895027,0.0018711245673544267,85.42,82.35
4,6.827749013900757,0.001193467616325333,0.0012419221594053157,83.93,87.13
5,6.696262836456299,0.0009020707082180749,0.0012626376222161686,88.39,86.03
6,6.926018476486206,0.0012306468117804755,0.0010869327713461483,84.23,88.24
7,6.9028425216674805,0.000980210623570851,0.0012673287488081876,87.5,87.5
8,6.660229206085205,0.0010041383405526478,0.00130182526567403,86.31,88.24
9,6.886789083480835,0.00093442379009156,0.000931321588509223,88.1,91.18
10,6.779660940170288,0.0011366808875685646,0.0010480898268082563,84.23,89.71
11,6.809228181838989,0.0007851528269904,0.0010579614078297334,90.77,89.34
12,6.906693935394287,0.0007393380981825647,0.0009335973026121364,90.77,90.81
13,6.696204900741577,0.0008964846354155313,0.0009977447197717778,87.8,89.71
14,6.906576633453369,0.0009577572345733643,0.0009658998426269082,88.1,90.44
15,6.740519046783447,0.000644636916972342,0.0009209933307240991,93.15,89.71
16,7.056663513183594,0.0008104683920031502,0.0009636765017228969,90.18,90.81
17,7.26585841178894,0.0007040130772760936,0.000797097132924725,91.37,91.91
18,7.006634712219238,0.0005807695644242423,0.0008878631736425793,91.96,89.71
19,7.180718183517456,0.0008303175369898478,0.0008413874927689048,89.58,91.18
20,7.046243190765381,0.0007659450528167543,0.0009677710340303533,91.37,90.44
21,7.148594856262207,0.0007816895487762633,0.0007947859737802954,89.88,90.81
22,6.931614875793457,0.0007341246431072553,0.0009437127805808011,89.58,91.18
23,7.081058502197266,0.0010598572414545785,0.0008332844933166224,87.5,90.07
24,7.019088506698608,0.0007589344112646012,0.0009353915777276544,91.96,90.44
25,7.085750102996826,0.0007124861613625572,0.0007615786264924442,91.37,90.44
26,7.453222274780273,0.0008338863650957743,0.000740854672211058,86.61,91.18
27,6.983192443847656,0.0006271808275154658,0.0006889553521485889,92.56,91.91
28,6.93514347076416,0.0005600919414843832,0.0007080160738790737,92.86,93.38
29,6.974546194076538,0.0007934780525309699,0.0008851904422044754,90.48,91.54
30,6.917797803878784,0.0008358178394181388,0.0007739625871181488,90.18,92.65
31,6.946813583374023,0.0006035341925564266,0.0008086224141366341,91.96,91.54
32,7.078803777694702,0.001077334884376753,0.0007820933618966271,89.29,91.18
33,6.938179969787598,0.0004688600255619912,0.0007462662589900634,94.05,92.65
34,7.289891004562378,0.0006881159774604298,0.0006937175331746831,90.77,93.38
35,6.897653579711914,0.000597184080453146,0.0006333128275240169,92.26,92.65
36,6.913691520690918,0.0009157716163567134,0.0007477059741230572,85.71,91.91
37,7.03810453414917,0.0007011241146496364,0.000689956359565258,91.67,92.65
38,6.956197500228882,0.0007061537887368884,0.0007317565819796394,92.26,91.54
39,7.004724025726318,0.0007832968341452735,0.0007823111270280445,90.18,92.28
40,7.080702781677246,0.0006090924143791199,0.0007418251103338073,92.56,92.65
41,6.991676330566406,0.0005807355046272278,0.0007597578360753901,94.05,92.65
42,6.918946743011475,0.0005421147548726626,0.0007732766954337849,91.96,92.65
43,7.110539674758911,0.0006217361383494877,0.0008038958425030989,92.26,90.81
44,6.816939115524292,0.0006754725639309202,0.0007123657885719748,91.07,92.28
45,7.011669158935547,0.0006954422486679894,0.0006553228834972662,92.26,92.28
46,6.966369152069092,0.0007868559055385136,0.0008102356291869108,89.58,92.65
47,6.93709921836853,0.0007137830058733622,0.0006534745368887397,90.48,92.65
48,7.197250127792358,0.0005090042416538511,0.000690623460447087,93.45,90.81
49,7.067255258560181,0.0006610996400316557,0.0006540591883308747,91.96,94.49
50,7.146844387054443,0.0005680325308016368,0.0006343205185497508,92.86,93.38
51,7.143537998199463,0.0006745945484865279,0.0007515107007587657,90.77,93.75
52,7.024578809738159,0.0005809894009005456,0.0007481226040159955,91.67,92.65
53,6.892802476882935,0.000589401727276189,0.0007379874587059021,91.96,93.01
54,6.494547128677368,0.00041500527766488845,0.0007824211326592109,94.64,91.91
55,6.434109449386597,0.00062379449428547,0.0007039417019661735,91.67,93.38
56,6.433823347091675,0.0005197251836458842,0.0007182210135985823,93.45,91.91
57,6.53603458404541,0.0005877006000706128,0.0007949984248946695,94.05,91.91
58,6.423246383666992,0.00034660715166301957,0.0007509304867947803,96.13,91.91
59,6.306206464767456,0.0005244498274156026,0.0007545607274069506,93.75,92.28
60,6.461221933364868,0.0006492310868842262,0.0007933247834444046,92.26,91.18
61,6.473109245300293,0.000483242395733084,0.0006562909659217386,93.45,93.75
62,6.440840482711792,0.0005796395597003755,0.0008016010088955655,91.67,92.65
63,6.561530828475952,0.0005758608735743023,0.0007754820125067935,91.07,91.54
64,6.390405893325806,0.0005043074932126771,0.0007577402626766878,94.64,92.28
65,6.494934320449829,0.0005417647106306893,0.0006829574704170227,94.35,93.38
66,6.492650508880615,0.0007584500348284131,0.0006916637477629325,91.37,93.75
67,6.546234607696533,0.0004802522737355459,0.0006725761820288265,93.75,93.75
68,6.485149383544922,0.0004842813082394146,0.0007092870004913386,94.05,92.65
69,6.4698357582092285,0.0003944343576828639,0.0006831496515694787,94.35,93.38
70,6.53848123550415,0.0004386972813379197,0.0006404238040832913,94.05,92.65
71,6.661997318267822,0.00049330507005964,0.0006279711995054694,94.35,94.12
