epoch,epoch duration,loss,val_loss,accuracy,val_accuracy
0,0.0,0.01,0.01,0.0,0.0
1,11.327459573745728,0.001955264735789526,0.002890182549462599,74.11,72.43
2,11.44015622138977,0.0015694507885546912,0.003104619462700451,81.55,68.75
3,11.279891729354858,0.0012110211842116855,0.0027719102799892426,83.63,77.21
4,11.354246616363525,0.0015041051166398184,0.0017066246227306478,82.14,81.99
5,11.455873727798462,0.0009405784131515594,0.0013846568763256073,87.5,85.66
6,11.440405130386353,0.0010297764979657672,0.001468131209121031,86.9,85.66
7,11.217256546020508,0.0010802375064009712,0.0014915476169656305,86.61,85.29
8,11.325323343276978,0.0011927939596630278,0.0013027980047113756,84.23,87.13
9,11.496544599533081,0.0009427713673739206,0.001281456693130381,88.99,85.66
10,11.388452291488647,0.000935445229212443,0.000997464665595223,88.99,89.34
11,11.521033525466919,0.0008392889230024247,0.0008421662427923258,89.88,91.18
12,11.443588733673096,0.0010257018286557425,0.0010682307183742523,87.2,89.71
13,11.337845802307129,0.0006913048259559132,0.0010015298338497385,90.18,90.07
14,11.441385269165039,0.0007713217997834796,0.0009949838413911708,88.69,90.81
15,11.373204708099365,0.0009022771957374754,0.0010461188195382849,89.58,89.71
16,11.523512125015259,0.0009173587674186343,0.0008364113814690534,89.58,90.44
17,11.49756669998169,0.0007668382355145045,0.000910677618401892,91.07,92.28
18,11.278006553649902,0.0006060821137257985,0.0008683614980648546,93.15,91.18
19,11.326328992843628,0.0007392329030803271,0.0008301896536174943,91.37,89.71
20,11.41974663734436,0.000706891617959454,0.0008005705278585939,90.77,90.81
21,11.476134300231934,0.0006988377620776495,0.0007916070959147285,90.48,92.28
22,11.500593423843384,0.0006132850512152626,0.0006967899663483395,92.56,93.38
23,11.131256341934204,0.0004426346914399238,0.0007365204612998402,95.24,93.38
24,11.439647197723389,0.0009909893962598982,0.0007332245654919568,88.39,91.91
25,11.395927667617798,0.0006144327067193531,0.0007370083647615769,92.26,90.07
26,11.401663303375244,0.0007135248964741116,0.0007524790023179615,89.58,91.91
27,11.595797061920166,0.0005363856131831805,0.0006351634750471395,94.64,93.01
28,11.468244314193726,0.0007757343174446197,0.0009222898413153255,89.29,92.65
29,11.43798565864563,0.0006276584186014675,0.0009220097871387706,92.56,89.71
30,11.337998867034912,0.000669272793900399,0.0006836915169568622,92.56,92.65
31,11.42108702659607,0.00047548789353597733,0.000744133146808428,94.05,92.65
32,11.643092393875122,0.0005947943510753768,0.0006811809999977841,92.86,92.65
33,11.296509265899658,0.0006698133601319222,0.0006657943458241574,92.56,92.28
34,11.499595403671265,0.0005054025955143429,0.0006965717629474752,93.75,92.28
35,11.461261510848999,0.0003380755273004373,0.000745599322459277,96.43,92.65
36,11.423114538192749,0.0006488789582536334,0.0006677128155441845,92.86,92.28
37,11.551782369613647,0.0005215158065160116,0.000614144784562728,94.05,92.65
38,11.518473386764526,0.0005904205054754303,0.0005244325627298916,93.15,94.49
39,11.450208187103271,0.0005397389509848186,0.0007004996432977565,92.86,94.12
40,11.544288873672485,0.0005990012238423029,0.0006975249989944346,91.96,91.54
41,11.604668855667114,0.0005642752650947798,0.0006372007705709513,92.56,93.38
42,11.557528018951416,0.0005399723138128008,0.0006280665231101654,94.94,93.38
43,11.213561058044434,0.0005112509464933758,0.0005581426598569926,93.15,93.38
44,11.57332444190979,0.0006746464364585423,0.000589732573751141,91.67,93.75
45,11.534007787704468,0.0004811407554717291,0.0006874466643613927,94.94,93.75
46,11.615288734436035,0.0003743091420758338,0.000629693379296976,95.83,93.75
47,11.618507623672485,0.00047783207680497853,0.0007265936583280563,93.45,91.18
48,11.474943399429321,0.0006214747027981849,0.0004363980911233846,91.37,95.22
49,11.588780879974365,0.00043691220205454597,0.0006197962142965373,94.35,93.38
50,11.2527437210083,0.00040284167265608196,0.0005984708995503537,94.94,93.75
51,11.577452182769775,0.00044469522046191353,0.0006123367587433142,94.94,94.49
52,11.626621961593628,0.0003198494336434773,0.0005369900780565598,96.13,94.85
53,11.825204372406006,0.0004887629655145464,0.0005642733372309629,93.75,93.38
54,11.582810401916504,0.00036304634774015065,0.0006838734535609975,96.13,93.75
55,11.381312847137451,0.0005958360575494312,0.0005115512210656615,92.56,95.22
56,11.628809452056885,0.0006758735648223332,0.00069126788088504,91.07,92.28
57,11.558344602584839,0.0004118000201526142,0.0008358071174691705,94.64,90.81
58,11.625853538513184,0.00035777725722818145,0.0006699307876474717,96.13,94.85
59,11.62688136100769,0.00042757768893525715,0.000579622683717924,94.35,93.38
60,11.367692947387695,0.0005049908178902808,0.0006923197823412278,91.96,93.38
61,11.647055387496948,0.00048472719000918526,0.0005606250727877897,94.64,94.85
62,11.406286001205444,0.0004389160977942603,0.0005194540957317633,93.75,95.22
63,11.639708518981934,0.0004005072460997672,0.00061915853225133,94.35,94.49
64,11.649232625961304,0.0003201411371784551,0.0004840803825679947,96.43,94.12
65,11.457351922988892,0.00031300973413246017,0.00048084348878439735,95.83,93.75
66,11.512262344360352,0.0003391838898616178,0.0005836167427546837,95.54,94.85
67,11.625911235809326,0.00035523598836291405,0.0006049552055842736,95.83,94.12
68,11.551701784133911,0.00032689766071382023,0.0005369291586034439,94.94,94.85
69,11.444905996322632,0.0002938385254570416,0.00047123547205153634,95.24,95.59
70,11.19866156578064,0.0002320032300693648,0.0005930758574429681,98.21,94.12
71,11.477543592453003,0.00041404827719643,0.0006930514731827905,95.83,95.22
72,11.486320972442627,0.0002522404261288189,0.0005540193113334038,97.62,95.59
73,11.533003091812134,0.0002826472433904807,0.0005497851902071168,94.94,95.59
74,11.385368347167969,0.0002880252542949858,0.0006738016929696588,96.73,94.49
75,11.129492282867432,0.0002446086811167853,0.0006613805890083313,96.43,94.12
76,11.37972116470337,0.00031617749482393265,0.0005692573921645389,95.83,94.49
77,11.59881329536438,0.00020439964940860157,0.0005619113388306954,97.02,94.12
78,11.48480224609375,0.0003051708585449627,0.000719019485747113,96.73,94.49
79,11.429510116577148,0.00026221540091293197,0.0006201081525753526,96.43,95.22
80,11.358287811279297,0.0002434807607815379,0.0006693762124461286,97.02,94.49
81,11.42285418510437,0.00019754358522948765,0.0006592710885931464,97.92,94.49
82,11.54533314704895,0.0002466266132181599,0.000582618748440462,97.62,95.59
83,11.55331802368164,0.00018741687138875326,0.0005746632814407349,97.02,94.85
84,11.373833656311035,0.00019119059046109518,0.0005417408640770352,97.62,95.59
85,11.233025789260864,0.00028565898537635803,0.0006556984804132406,97.02,94.49
86,11.418911218643188,0.0003157163792777629,0.000561611179043265,96.73,95.96
87,11.516249418258667,0.00020087372866414843,0.0006439746083582149,97.62,95.59
88,11.618508338928223,0.00027012510136479424,0.0005804951138356153,96.43,95.59
89,11.408695936203003,0.00015380231308795156,0.0005543397410827525,98.21,95.96
90,11.26695966720581,0.00019506957115871565,0.0006133508594597087,97.92,95.22
91,11.360773801803589,0.00023232489114715938,0.0006439524757511475,97.02,95.22
92,11.558148860931396,0.0002664710350689434,0.0006667797398917816,97.32,95.22
93,11.613039016723633,0.0002046180445523489,0.000664206112132353,96.73,95.59
94,11.55267882347107,0.00020349897178156034,0.0007000882726381807,96.73,95.59
95,11.171513319015503,0.00019759957545569966,0.0007196557434166179,99.11,94.12
96,11.438848733901978,0.0002722216637006828,0.0006519362659138791,96.43,94.85
97,11.508373498916626,0.000222484159859873,0.0006512848331647761,97.32,94.85
98,11.471129179000854,0.00033866290357850845,0.000686690046945039,97.62,95.22
99,11.47575569152832,0.00015034903550431843,0.000644249896354535,98.51,94.12
